filename,shape,sampling_rate,duration_sec,split,speaker_id,chapter_id,id,text,device,distance
./dataset/1_7800_283492_0029.wav,"(668880,)",48000,13.935,train.clean.100,7800,283492,7800_283492_0029,FRANK HAD AN IDEA THEY WOULD BE VISITED BY A BIG SNOWFALL BEFORE TWENTY FOUR HOURS HAD PASSED OF COURSE THAT'S ONLY A HAZARD FELLOWS HE TOLD BLUFF AND JERRY WHO WERE HELPING HIM ADD TO THE HANDY HEAP CLOSE TO THE DOOR OF THE CABIN,1,0.1
./dataset/1_3240_131232_0018.wav,"(589440,)",48000,12.28,train.clean.100,3240,131232,3240_131232_0018,OF GREAT AND DESERVED REPUTE I THOUGHT I SHOULD FOR ONCE LIKE TO TRACE THE ORIGIN OF ONE OF THESE FABULOUS TALES OUR OWN ACCEPTANCE IS THAT JUSTICE CANNOT BE IN AN INTERMEDIATE EXISTENCE,1,0.1
./dataset/1_3240_131231_0041.wav,"(487919,)",48000,10.165,train.clean.100,3240,131231,3240_131231_0041,IN THIS LETTER IT IS SAID THAT THE LARGEST FISHES WERE FIVE INCHES LONG AND THAT THESE DID NOT SURVIVE THE FALL REPORT OF THE BRITISH ASSOCIATION,1,0.1
./dataset/1_2514_149482_0073.wav,"(614160,)",48000,12.795,train.clean.100,2514,149482,2514_149482_0073,SHE'LL THANK YOU FOR THAT SIR SAID MISSUS STRINGHAM WITH A FLUSHED FIRMNESS YET DOESN'T SILENCE IN SUCH A CASE AUNT MAUD BLANDLY ENQUIRED VERY OFTEN QUITE PROVE THE DEPTH OF THE IMPRESSION,1,0.1
./dataset/1_2514_149482_0003.wav,"(686640,)",48000,14.305,train.clean.100,2514,149482,2514_149482_0003,THE LONG DAYLIGHT THE POSTPONED LAMPS THE HABIT OF THE HOUR MADE DINNERS LATE AND GUESTS STILL LATER SO THAT PUNCTUAL AS HE WAS HE HAD FOUND MISSUS LOWDER ALONE WITH KATE HERSELF NOT YET IN THE FIELD,1,0.1
./dataset/1_3240_131231_0019.wav,"(628800,)",48000,13.1,train.clean.100,3240,131231,3240_131231_0019,A FALL OF SMALL FROGS NEAR BIRMINGHAM ENGLAND JUNE THIRTIETH EIGHTEEN NINETY TWO IS ATTRIBUTED TO A SPECIFIC WHIRLWIND BUT NOT A WORD AS TO ANY SPECIAL POND THAT HAD CONTRIBUTED,1,0.1
./dataset/1_2514_149482_0041.wav,"(750000,)",48000,15.625,train.clean.100,2514,149482,2514_149482_0041,FOR HER BY HIS PROMPT RECOGNITION OF HER RARITY BY PRECEDING HER IN A FRIENDLY SPIRIT AS HE HAD THE EAR OF SOCIETY WITH A SHARP FLASHLIGHT OR TWO HE MET POOR DENSHER THESE ENQUIRIES AS HE COULD,1,0.1
./dataset/1_374_180298_0031.wav,"(746640,)",48000,15.555,train.clean.100,374,180298,374_180298_0031,MARGUERITE GOT ACCUSTOMED TO THIS NEW EXISTENCE WHOSE SALUTARY EFFECTS SHE ALREADY REALIZED SHE BEGAN TO SPEND SOME OF HER EVENINGS AT HOME OR IF THE WEATHER WAS FINE SHE WRAPPED HERSELF IN A SHAWL PUT ON A VEIL AND WE WENT ON FOOT,1,0.1
./dataset/1_374_180299_0042.wav,"(718560,)",48000,14.97,train.clean.100,374,180299,374_180299_0042,THE DUKE WROTE TO HER TWO OR THREE TIMES SHE RECOGNISED THE WRITING AND GAVE ME THE LETTERS WITHOUT READING THEM SOMETIMES THE TERMS OF THESE LETTERS BROUGHT TEARS TO MY EYES HE HAD IMAGINED THAT BY CLOSING HIS PURSE TO MARGUERITE,1,0.1
./dataset/1_7800_283492_0020.wav,"(637680,)",48000,13.285,train.clean.100,7800,283492,7800_283492_0020,WHEW IT DOES TAKE YOU TO SEE THROUGH THINGS BLUFF DECLARED WITH A LAUGH I CAN UNDERSTAND NOW THAT IT WAS A BIG STREAK OF LUCK FOR TED WHEN HE MET WITH THAT BEAR TRAP WE NEVER KNOW WHEN WE'RE WELL OFF DO WE,1,0.1
./dataset/1_1088_129236_0006.wav,"(537840,)",48000,11.205,train.clean.100,1088,129236,1088_129236_0006,FOR IT IS TO BE CONSIDERED THAT THIS PASSION OF WHICH WE SPEAK THOUGH IT BEGIN WITH THE YOUNG YET FORSAKES NOT THE OLD OR RATHER SUFFERS NO ONE WHO IS TRULY ITS SERVANT TO GROW OLD,1,0.1
./dataset/1_3240_131231_0024.wav,"(419759,)",48000,8.745,train.clean.100,3240,131231,3240_131231_0024,DATE NOT GIVEN BUT I HAVE SEEN IT RECORDED SOMEWHERE ELSE THE BEST KNOWN FALL OF FISHES FROM THE SKY IS THAT WHICH OCCURRED AT MOUNTAIN ASH,1,0.1
./dataset/1_7800_283493_0015.wav,"(719760,)",48000,14.995,train.clean.100,7800,283493,7800_283493_0015,I'M BEGINNING TO BELIEVE WILL WAS NOT SO FAR OUT OF THE WAY AFTER ALL WHEN HE SAID IT MIGHT BE THE GIANT OF ALL MAINE MOOSE BLUFF GOT UP AGAIN SHAKING HIS HEAD OH THE MEANEST LUCK THAT EVER WAS HE LAMENTED,1,0.1
./dataset/1_374_180298_0040.wav,"(757440,)",48000,15.78,train.clean.100,374,180298,374_180298_0040,PRUDENCE WAS ONE OF THOSE WOMEN WHO SEEM MADE ON PURPOSE FOR DAYS IN THE COUNTRY WITH HER UNCHANGING GOOD HUMOUR AND HER ETERNAL APPETITE SHE NEVER LEFT A DULL MOMENT TO THOSE WHOM SHE WAS WITH AND WAS PERFECTLY HAPPY IN ORDERING EGGS CHERRIES MILK,1,0.1
./dataset/1_2063_148526_0040.wav,"(325680,)",48000,6.785,train.other.500,2063,148526,2063_148526_0040,BUT THEY FEEL IMPRISONED WITHIN BOUNDS WHICH THEY WILL APPARENTLY NEVER BE ALLOWED TO PASS,1,0.1
./dataset/1_8296_279865_0024.wav,"(215040,)",48000,4.48,train.other.500,8296,279865,8296_279865_0024,CONSISTING OF SEVEN HOUSES WITH AS MANY FAMILIES LOCATED THERE,1,0.1
./dataset/1_8296_279865_0094.wav,"(534960,)",48000,11.145,train.other.500,8296,279865,8296_279865_0094,HALF A MILE FROM THEIR NEW CAMPING PLACE THE CARRIAGE BROKE AGAIN AND THIS TIME THEY FOUND IT EASIER TO CARRY BOAT AND BAGGAGE THAN TO BUILD A NEW CONVEYANCE CAPTAIN LEWIS DESCRIBED,1,0.1
./dataset/1_2063_148525_0007.wav,"(239520,)",48000,4.99,train.other.500,2063,148525,2063_148525_0007,I HAVE KNOWN ZEALOUS CHRISTIANS WHO CONSTANTLY FORGOT THEMSELVES,1,0.1
./dataset/1_8296_279865_0018.wav,"(605760,)",48000,12.62,train.other.500,8296,279865,8296_279865_0018,SCARCELY ANYTHING WAS KNOWN OF LOUISIANA EXCEPT THE STORIES TOLD BY A FEW HUNTERS JEFFERSON DECIDED THAT THE REGION MUST BE EXPLORED AND ASKED HIS YOUNG SECRETARY MERIWETHER LEWIS,1,0.1
./dataset/1_8296_279865_0009.wav,"(128399,)",48000,2.675,train.other.500,8296,279865,8296_279865_0009,YEARS LATER THE ENGLISH GENERAL WOLFE,1,0.1
./dataset/1_8296_266250_0029.wav,"(170640,)",48000,3.555,train.other.500,8296,266250,8296_266250_0029,WHAT DID YOU THINK THE FIRST MINUTE YOU SAW HER GRANDPA ASKED EDDIE,1,0.1
./dataset/1_8296_266250_0002.wav,"(561600,)",48000,11.7,train.other.500,8296,266250,8296_266250_0002,SO THEY SHALL MY DARLINGS SHE ANSWERED FOR MAMMA LOVES TO TEACH YOU THE YOUNG CARRINGTONS TOO AND THEIR MOTHER PREFERRED THE OLD WAY SO MISTER DALY'S KIND OFFER WAS DECLINED WITH THANKS,1,0.1
./dataset/1_2063_148525_0005.wav,"(708000,)",48000,14.75,train.other.500,2063,148525,2063_148525_0005,HAVE HELD THE SAME LANGUAGE THE TRACK THEY POINT OUT TO MAN IS THE SAME ONLY THAT THE GOAL IS MORE REMOTE INSTEAD OF PLACING IN THIS WORLD THE REWARD OF THE SACRIFICES THEY IMPOSE,1,0.1
./dataset/1_8296_279865_0057.wav,"(712560,)",48000,14.845,train.other.500,8296,279865,8296_279865_0057,WITHIN FORTY PACES OF THE BEAR FOUR OF THE HUNTERS FIRED AND EACH LODGED A BALL IN THE BEAR'S BODY THE ANIMAL SPRANG UP AND ROARED FURIOUSLY AT THEM AS HE CAME NEAR THEM THE TWO HUNTERS WHO HAD NOT YET FIRED GAVE HIM TWO MORE WOUNDS,1,0.1
./dataset/1_8296_266250_0000.wav,"(539520,)",48000,11.24,train.other.500,8296,266250,8296_266250_0000,THE ORDINARY DUTIES OF LIFE MISTER DALY ANXIOUS TO MAKE SOME RETURN FOR THE KINDNESS SHOWN HIM OFFERED TO ACT AS TUTOR TO ALL THE CHILDREN WHO WERE OLD ENOUGH FOR SCHOOL DUTIES,1,0.1
./dataset/1_8296_266250_0020.wav,"(667440,)",48000,13.905,train.other.500,8296,266250,8296_266250_0020,THEN BEGGED THEIR MOTHER TO TELL THEM AGAIN ABOUT DEAR GRANDMA THEY HAD HEARD THE STORY ALL THAT MAMMA AND MAMMY COULD TELL MANY TIMES BUT IT NEVER LOST ITS CHARM YES DEARS I WILL I LOVE TO THINK AND SPEAK OF HER ELSIE SAID,1,0.1
./dataset/1_2063_148526_0025.wav,"(660240,)",48000,13.755,train.other.500,2063,148526,2063_148526_0025,CAUSES OF FANATICAL ENTHUSIASM IN SOME AMERICANS ALTHOUGH THE DESIRE OF ACQUIRING THE GOOD THINGS OF THIS WORLD IS THE PREVAILING PASSION OF THE AMERICAN PEOPLE CERTAIN,1,0.1
./dataset/1_8296_266250_0030.wav,"(178080,)",48000,3.71,train.other.500,8296,266250,8296_266250_0030,BUT SHE POOR THING HAD NONE TO LOVE OR CHERISH HER BUT HER MAMMY,1,0.1
./dataset/1_8296_279865_0033.wav,"(493680,)",48000,10.285,train.other.500,8296,279865,8296_279865_0033,OF THE WASBASHA OR OSAGES WHO KEPT A REVERENCE FOR THEIR ANCESTORS NEVER HUNTING THE BEAVER BECAUSE IN KILLING THAT ANIMAL THEY WOULD KILL A BROTHER OF THE OSAGE,1,0.1
./dataset/1_8296_279865_0032.wav,"(179520,)",48000,3.74,train.other.500,8296,279865,8296_279865_0032,THE OSAGE READILY CONSENTED AND FROM THIS HAPPY MARRIAGE,1,0.1
./dataset/1_8296_279865_0050.wav,"(614640,)",48000,12.805,train.other.500,8296,279865,8296_279865_0050,THEY WERE NOW VERY FAR NORTH NEAR THE NORTHWEST CORNER OF WHAT IS THE STATE OF NORTH DAKOTA GAME WAS STILL PLENTIFUL BUT THE BANKS OF THE RIVER WERE COVERED WITH A COATING OF ALKALI SALTS,1,0.1
./dataset/1_8296_279865_0061.wav,"(755040,)",48000,15.73,train.other.500,8296,279865,8296_279865_0061,UPSET THE CANOE THE BOAT WOULD HAVE TURNED UPSIDE DOWN BUT FOR THE RESISTANCE OF THE CANVAS AWNING THE OTHER BOATS HASTENED TO THE RESCUE RIGHTED THE CANOE AND BY BALING HER OUT KEPT HER FROM SINKING THEY ROWED THE CANOE TO SHORE AND THE CARGO WAS SAVED,1,0.1
./dataset/1_8296_279865_0017.wav,"(502560,)",48000,10.47,train.other.500,8296,279865,8296_279865_0017,IN TIME THIS PURCHASE OF LOUISIANA OR THE TERRITORY STRETCHING TO THE ROCKY MOUNTAINS FORMING THE LARGER PART OF WHAT ARE NOW THIRTEEN OF THE STATES OF THE UNION,1,0.1
./dataset/1_8296_279865_0093.wav,"(416640,)",48000,8.68,train.other.500,8296,279865,8296_279865_0093,THEY HAD TO STOP AND SEARCH FOR A SUBSTITUTE AND FINALLY FOUND WILLOW TREES WHICH PROVIDED THEM WITH ENOUGH WOOD TO PATCH UP THE BOAT CARRIAGE,1,0.1
./dataset/2_6930_81414_0023.wav,"(234480,)",48000,4.885,test.clean,6930,81414,6930_81414_0023,PERCHANCE TOO KAFFAR'S DEATH MIGHT SERVE HIM IN GOOD STEAD,2,0.1
./dataset/2_6930_75918_0018.wav,"(518880,)",48000,10.81,test.clean,6930,75918,6930_75918_0018,THE NIGHT WAS CLEAR STARLIT AND SPLENDID THE TEMPEST HAD PASSED AWAY AND THE SWEET INFLUENCES OF THE EVENING HAD RESTORED LIFE PEACE AND SECURITY EVERYWHERE,2,0.1
./dataset/2_5639_40744_0000.wav,"(756960,)",48000,15.77,test.clean,5639,40744,5639_40744_0000,ELEVEN O'CLOCK HAD STRUCK IT WAS A FINE CLEAR NIGHT THEY WERE THE ONLY PERSONS ON THE ROAD AND THEY SAUNTERED LEISURELY ALONG TO AVOID PAYING THE PRICE OF FATIGUE FOR THE RECREATION PROVIDED FOR THE TOLEDANS IN THEIR VALLEY OR ON THE BANKS OF THEIR RIVER,2,0.1
./dataset/2_5639_40744_0009.wav,"(114000,)",48000,2.375,test.clean,5639,40744,5639_40744_0009,MOTHER DEAR FATHER DO YOU HEAR ME,2,0.1
./dataset/2_6930_76324_0007.wav,"(135360,)",48000,2.82,test.clean,6930,76324,6930_76324_0007,NOW WHAT HAVE YOU TO SAY CYNTHIA SPRAGUE,2,0.1
./dataset/2_6930_76324_0006.wav,"(213840,)",48000,4.455,test.clean,6930,76324,6930_76324_0006,HERS HAPPENED TO BE IN THE SAME FRAME TOO BUT SHE EVIDENTLY DIDN'T CARE ABOUT THAT,2,0.1
./dataset/2_6930_76324_0019.wav,"(123600,)",48000,2.575,test.clean,6930,76324,6930_76324_0019,NOW LET'S DUST THE FURNITURE AND PICTURES,2,0.1
./dataset/2_260_123440_0013.wav,"(166800,)",48000,3.475,test.clean,260,123440,260_123440_0013,I AM SO VERY TIRED OF BEING ALL ALONE HERE,2,0.1
./dataset/2_1320_122617_0033.wav,"(530160,)",48000,11.045,test.clean,1320,122617,1320_122617_0033,IF HOWEVER THEY TAKE YOUR SCALP AS I TRUST AND BELIEVE THEY WILL NOT DEPEND ON IT UNCAS AND I WILL NOT FORGET THE DEED BUT REVENGE IT AS BECOMES TRUE WARRIORS AND TRUSTY FRIENDS,2,0.1
./dataset/2_5639_40744_0026.wav,"(696000,)",48000,14.5,test.clean,5639,40744,5639_40744_0026,LUIS WAS OUT OF DANGER IN A FORTNIGHT IN A MONTH HE ROSE FROM HIS BED AND DURING ALL THAT TIME HE WAS VISITED DAILY BY HIS MOTHER AND GRANDMOTHER AND TREATED BY THE MASTER AND MISTRESS OF THE HOUSE AS IF HE WAS THEIR OWN CHILD,2,0.1
./dataset/2_5639_40744_0029.wav,"(350640,)",48000,7.305,test.clean,5639,40744,5639_40744_0029,THIS TRUTH WHICH I HAVE LEARNED FROM HER LIPS IS CONFIRMED BY HIS FACE IN WHICH WE HAVE BOTH BEHELD THAT OF OUR SON,2,0.1
./dataset/2_5639_40744_0041.wav,"(825600,)",48000,17.2,test.clean,5639,40744,5639_40744_0041,NOR WAS RODOLFO LESS SURPRISED THAN THEY AND THE BETTER TO ASSURE HIMSELF OF SO WONDERFUL A FACT HE BEGGED LEOCADIA TO GIVE HIM SOME TOKEN WHICH SHOULD MAKE PERFECTLY CLEAR TO HIM THAT WHICH INDEED HE DID NOT DOUBT SINCE IT WAS AUTHENTICATED BY HIS PARENTS,2,0.1
./dataset/2_260_123440_0020.wav,"(239760,)",48000,4.995,test.clean,260,123440,260_123440_0020,WE WON'T TALK ABOUT HER ANY MORE IF YOU'D RATHER NOT WE INDEED,2,0.1
./dataset/2_1320_122617_0007.wav,"(889199,)",48000,18.525,test.clean,1320,122617,1320_122617_0007,COME COME RETURNED HAWKEYE UNCASING HIS HONEST COUNTENANCE THE BETTER TO ASSURE THE WAVERING CONFIDENCE OF HIS COMPANION YOU MAY SEE A SKIN WHICH IF IT BE NOT AS WHITE AS ONE OF THE GENTLE ONES HAS NO TINGE OF RED TO IT THAT THE WINDS OF THE HEAVEN AND THE SUN HAVE NOT BESTOWED NOW LET US TO BUSINESS,2,0.1
./dataset/2_6930_76324_0010.wav,"(129120,)",48000,2.69,test.clean,6930,76324,6930_76324_0010,WHAT IN THE WORLD IS THAT QUERIED JOYCE,2,0.1
./dataset/2_1320_122617_0027.wav,"(273117,)",48000,5.6899,test.clean,1320,122617,1320_122617_0027,AS SOON AS THESE DISPOSITIONS WERE MADE THE SCOUT TURNED TO DAVID AND GAVE HIM HIS PARTING INSTRUCTIONS,2,0.1
./dataset/2_1320_122612_0001.wav,"(456960,)",48000,9.52,test.clean,1320,122612,1320_122612_0001,THE DEWS WERE SUFFERED TO EXHALE AND THE SUN HAD DISPERSED THE MISTS AND WAS SHEDDING A STRONG AND CLEAR LIGHT IN THE FOREST WHEN THE TRAVELERS RESUMED THEIR JOURNEY,2,0.1
./dataset/2_260_123440_0001.wav,"(83520,)",48000,1.74,test.clean,260,123440,260_123440_0001,POOR ALICE,2,0.1
./dataset/2_6930_75918_0010.wav,"(145680,)",48000,3.035,test.clean,6930,75918,6930_75918_0010,I CAN PERCEIVE LOVE CLEARLY ENOUGH,2,0.1
./dataset/2_1320_122612_0004.wav,"(308400,)",48000,6.425,test.clean,1320,122612,1320_122612_0004,DISTRUSTING HIS OWN JUDGMENT HIS APPEALS TO THE OPINION OF CHINGACHGOOK WERE FREQUENT AND EARNEST,2,0.1
./dataset/2_7902_96592_0009.wav,"(235680,)",48000,4.91,test.other,7902,96592,7902_96592_0009,THERE WAS AN INTERVAL OF THINKING OVER THIS KNOTTY QUESTION DURING WHICH THE LOW WHISTLING WENT ON,2,0.1
./dataset/2_7902_96591_0021.wav,"(142080,)",48000,2.96,test.other,7902,96591,7902_96591_0021,A NARROW TABLE AGAINST THE WALL IN TWO PLACES,2,0.1
./dataset/2_7902_96591_0013.wav,"(258240,)",48000,5.38,test.other,7902,96591,7902_96591_0013,NO HE THOUGHT TO HIMSELF I DON'T BELIEVE THEY WOULD KILL ME BUT THEY WOULD KNOCK ME ABOUT,2,0.1
./dataset/2_7902_96594_0003.wav,"(117840,)",48000,2.455,test.other,7902,96594,7902_96594_0003,THAT'S RIGHT OF COURSE WELL ARMED,2,0.1
./dataset/2_7902_96592_0005.wav,"(413040,)",48000,8.605,test.other,7902,96592,7902_96592_0005,THE DULL SOUND OF DEPARTING STEPS AND A LOW WHISTLING SOUND COMING DOWN THROUGH THE SKYLIGHT WINDOW INTO THE CABIN WHERE ARCHY RAYSTOKE LAY WITH HIS HEAVY EYELIDS PRESSED DOWN BY SLEEP,2,0.1
./dataset/2_7902_96592_0000.wav,"(202080,)",48000,4.21,test.other,7902,96592,7902_96592_0000,SURE YOU'VE LOOKED ROUND EVERYWHERE BOY YES FATHER QUITE,2,0.1
./dataset/2_7902_96591_0015.wav,"(461280,)",48000,9.61,test.other,7902,96591,7902_96591_0015,TO DO THIS HE MUST SCHEME LIE HID TILL MORNING THEN MAKE FOR THE NEAREST POINT AND SIGNAL FOR HELP UNLESS A BOAT'S CREW WERE ALREADY SEARCHING FOR HIM HOW TO ESCAPE,2,0.1
./dataset/2_7902_96591_0016.wav,"(290160,)",48000,6.045,test.other,7902,96591,7902_96591_0016,THE WINDOW WAS BARRED BUT HE WENT TO IT AND TRIED THE BARS ONE BY ONE TO FIND THEM ALL SOLIDLY FITTED INTO THE STONE SILL,2,0.1
./dataset/2_7902_96594_0015.wav,"(123359,)",48000,2.57,test.other,7902,96594,7902_96594_0015,AWK WARD MISTER GURR AWKWARD,2,0.1
./dataset/2_7902_96592_0016.wav,"(99600,)",48000,2.075,test.other,7902,96592,7902_96592_0016,HULLO HE SAID WHO ARE YOU,2,0.1
./dataset/2_7800_283493_0026.wav,"(662160,)",48000,13.795,train.clean.100,7800,283493,7800_283493_0026,FRANK HOWEVER UNDERSTOOD WHAT A BLIZZARD MEANT UP THERE IN MAINE HE HAD BEEN IN ONE OR TWO HIMSELF AND WOULD NOT CARE TO REPEAT CERTAIN EXPERIENCES THAT HAD COME HIS WAY UNLESS WELL PROVIDED AGAINST HUNGER AND BITTER COLD,2,0.1
./dataset/2_7800_283493_0034.wav,"(706320,)",48000,14.715,train.clean.100,7800,283493,7800_283493_0034,WE'RE NOT THE BABES IN THE WOODS YOU KNOW IF I DO SAY IT MYSELF WE'VE HAD OUR EYETEETH CUT FOR SOME TIME THERE NEVER WAS SUCH A BULLY CHANCE TO GET A BIG MOOSE AND WE WANT TO DO OUR LEVEL BEST LOOK FOR US WHEN WE COME,2,0.1
./dataset/2_2514_149482_0095.wav,"(682080,)",48000,14.21,train.clean.100,2514,149482,2514_149482_0095,SHE ENUNCIATED TO RELIEVE HIS BEWILDERMENT THE OBVIOUS TRUTH THAT YOU COULDN'T LEAVE LONDON FOR THREE MONTHS AT THAT TIME OF THE YEAR AND COME BACK TO FIND YOUR FRIENDS JUST WHERE THEY WERE AS THEY HAD OF COURSE BEEN JIGGING AWAY,2,0.1
./dataset/2_374_180298_0006.wav,"(639840,)",48000,13.33,train.clean.100,374,180298,374_180298_0006,I CAME TO PARIS STUDIED LAW WAS CALLED TO THE BAR AND LIKE MANY OTHER YOUNG MEN PUT MY DIPLOMA IN MY POCKET AND LET MYSELF DRIFT AS ONE SO EASILY DOES IN PARIS,2,0.1
./dataset/2_2514_149482_0105.wav,"(680640,)",48000,14.18,train.clean.100,2514,149482,2514_149482_0105,THAT WITH SUCH STUFF AS THE STRANGE ENGLISH GIRL WAS MADE OF STUFF THAT IN SPITE OF MAUD MANNINGHAM WHO WAS FULL OF SENTIMENT SHE HAD NEVER KNOWN THERE WAS NONE OTHER TO BE EMPLOYED THESE THINGS WERE OF LATER EVIDENCE,2,0.1
./dataset/2_374_180298_0010.wav,"(679440,)",48000,14.155,train.clean.100,374,180298,374_180298_0010,SHE WOULD WRITE TO ME IN THE MORNING THAT SHE WOULD DINE WITH ME NOT AT HOME BUT AT SOME RESTAURANT IN PARIS OR IN THE COUNTRY I WOULD CALL FOR HER AND WE WOULD DINE AND GO ON TO THE THEATRE OFTEN HAVING SUPPER AS WELL,2,0.1
./dataset/2_374_180298_0000.wav,"(697440,)",48000,14.53,train.clean.100,374,180298,374_180298_0000,CHAPTER SIXTEEN I MIGHT HAVE TOLD YOU OF THE BEGINNING OF THIS LIAISON IN A FEW LINES BUT I WANTED YOU TO SEE EVERY STEP BY WHICH WE CAME I TO AGREE TO WHATEVER MARGUERITE WISHED,2,0.1
./dataset/2_2514_149482_0090.wav,"(403439,)",48000,8.405,train.clean.100,2514,149482,2514_149482_0090,THE CREATURE IN FINE AS TO WHOM SPANGLES OR SPOTS OF ANY SUFFICIENTLY MARKED AND EXHIBITED SORT COULD BE LOUDLY ENOUGH PREDICATED,2,0.1
./dataset/2_2514_149482_0051.wav,"(717120,)",48000,14.94,train.clean.100,2514,149482,2514_149482_0051,TO A PERCEPTION OF MORE ELEMENTS IN THE OCCASION THAN HE WAS HIMSELF ABLE TO COUNT SHE WAS ACCESSIBLE TO SIDES OF IT HE IMAGINED THAT WERE AS YET OBSCURE TO HIM FOR THOUGH SHE UNMISTAKEABLY REJOICED AND SOARED,2,0.1
./dataset/2_7800_283478_0033.wav,"(770160,)",48000,16.045,train.clean.100,7800,283478,7800_283478_0033,PERHAPS HE'S HELD WILL UP TO TELL HIM ABOUT SOMETHING YOU KNOW UNCLE FELIX THINKS HEAPS OF OUR CHUM YES AND OF ALL THE REST OF US IN THE BARGAIN THERE HE COMES EXCLAIMED BLUFF AND SAY HE SEEMS TO BE IN A TERRIBLE HURRY ADDED JERRY,2,0.1
./dataset/2_2514_149482_0014.wav,"(727920,)",48000,15.165,train.clean.100,2514,149482,2514_149482_0014,THE HUMILIATION OF THIS IMPOTENCE WAS PRECISELY WHAT AUNT MAUD SOUGHT TO MITIGATE FOR HIM BY KEEPING HIM DOWN AND AS HER EFFORT TO THAT END HAD DOUBTLESS NEVER YET BEEN SO VISIBLE HE HAD PROBABLY NEVER FELT SO DEFINITELY PLACED IN THE WORLD,2,0.1
./dataset/2_3240_131231_0078.wav,"(691443,)",48000,14.4051,train.clean.100,3240,131231,3240_131231_0078,AS TO DISCUSSION NOT A WORD OR SCIENCE AND ITS CONTINUITY WITH PRESBYTERIANISM DATA LIKE THIS ARE DAMNED AT BIRTH THE WEATHER REVIEW DOES SPRINKLE OR BAPTIZE OR ATTEMPT TO SAVE THIS INFANT,2,0.1
./dataset/2_374_180298_0059.wav,"(454560,)",48000,9.47,train.clean.100,374,180298,374_180298_0059,WELL TELL THE DUKE TO TAKE IT FOR YOU HE WOULD DO SO I AM SURE I'LL SEE ABOUT IT IF YOU LIKE MARGUERITE LOOKED AT ME,2,0.1
./dataset/2_7800_283478_0030.wav,"(813120,)",48000,16.94,train.clean.100,7800,283478,7800_283478_0030,OH WELL I NOTICED A LOT OF DODGING BEING DONE COMMENTED FRANK AND ONLY FOR THAT ALL OF US MIGHT HAVE MADE MORE BULL'S EYES CHANCES ARE THAT ANDY WILL HAVE A CIRCLE AROUND HIS LEFT EYE AFTER THAT SMASH HE GOT OBSERVED JERRY A HARD SNOWBALL CAN STING LIKE FUN WHEN IT CATCHES YOU THERE,2,0.1
./dataset/2_7800_283478_0018.wav,"(185520,)",48000,3.865,train.clean.100,7800,283478,7800_283478_0018,ALTHOUGH THE LATTER HAD NOT BEEN A RESIDENT THERE MUCH MORE THAN THREE YEARS,2,0.1
./dataset/2_3240_131231_0026.wav,"(729120,)",48000,15.19,train.clean.100,3240,131231,3240_131231_0026,HAVING PUBLISHED A REPORT OF A FALL OF FISHES WRITES I AM CONTINUALLY RECEIVING SIMILAR ACCOUNTS OF FROGS AND FISHES BUT IN ALL THE VOLUMES OF THE ZOOLOGIST I CAN FIND ONLY TWO REPORTS OF SUCH FALLS THERE IS NOTHING TO CONCLUDE,2,0.1
./dataset/2_374_180299_0019.wav,"(668400,)",48000,13.925,train.clean.100,374,180299,374_180299_0019,FAR THAT MY MISTRESS NOW BELONGED TO ME MORE COMPLETELY AND MY DREAM WAS AT LENGTH REALIZED MARGUERITE COULD NOT BE WITHOUT ME NOT CARING WHAT THE RESULT MIGHT BE SHE PUBLICLY PROCLAIMED OUR LIAISON,2,0.1
./dataset/2_374_180299_0033.wav,"(707280,)",48000,14.735,train.clean.100,374,180299,374_180299_0033,SAID SHE TURNING TO PRUDENCE AND SPEAKING IN A BROKEN VOICE YOU CAN REPORT THIS SCENE TO THE DUKE AND YOU CAN ADD THAT WE HAVE NO LONGER NEED OF HIM FROM THAT DAY FORTH THE DUKE WAS NEVER REFERRED TO,2,0.1
./dataset/2_374_180299_0043.wav,"(371520,)",48000,7.74,train.clean.100,374,180299,374_180299_0043,HE WOULD BRING HER BACK TO HIM BUT WHEN HE HAD PERCEIVED THE USELESSNESS OF THESE MEANS HE COULD HOLD OUT NO LONGER,2,0.1
./dataset/2_3240_131231_0068.wav,"(694560,)",48000,14.47,train.clean.100,3240,131231,3240_131231_0068,A CORRESPONDENT WRITES FROM THE DOVE MARINE LABORATORY CUTTERCOATS ENGLAND THAT AT HINDON A SUBURB OF SUNDERLAND AUGUST TWENTY FOURTH NINETEEN EIGHTEEN HUNDREDS OF SMALL FISHES IDENTIFIED AS SAND EELS HAD FALLEN,2,0.1
./dataset/2_3240_131232_0008.wav,"(597600,)",48000,12.45,train.clean.100,3240,131232,3240_131232_0008,BUT THE OMNIPRESENCE OF HETEROGENEITY OR LIVING FISHES ALSO PONDS OF FRESH WATER OCEANS OF SALT WATER AS TO THE LAW OF GRAVITATION I PREFER TO TAKE ONE SIMPLE STAND,2,0.1
./dataset/2_3240_131232_0037.wav,"(720000,)",48000,15.0,train.clean.100,3240,131232,3240_131232_0037,SUGGESTS TO ME SOMETHING OF A MIGRATORY NATURE BUT THAT SNAKES IN THE UNITED STATES DO NOT MIGRATE IN THE MONTH OF JANUARY IF EVER AS TO FALLS OR FLUTTERINGS OF WINGED INSECTS FROM THE SKY PREVAILING NOTIONS OF SWARMING WOULD SEEM EXPLANATORY ENOUGH,2,0.1
